统计日期,平台,子平台,产品名称,销售数量,销售金额
2026-08-22,拼多多,拼多多,三元原味奶皮子酸奶杯装(130g*24),7,0
2026-08-22,拼多多,拼多多,三元真的好巧200mL*20,45,3685.05
2026-08-22,拼多多,拼多多,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),3,0
2026-08-22,拼多多,拼多多,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),3,0
2026-08-22,拼多多,拼多多,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),3,0
2026-08-22,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,180,9126
2026-08-22,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,483,41711.88
2026-08-22,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,727,22580.62
2026-08-22,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,821,77436.72
2026-08-22,拼多多,拼多多,雪凝原味盒酸800g*12,50,4299.5
2026-08-22,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),2402,74293.86
2026-08-22,拼多多,拼多多,优选鲜牛乳240ml*20,378,11884.32
2026-08-22,其他,其他,安德鲁蜂蜜,6,0
2026-08-22,其他,其他,北京酸奶草莓杯130g*24,30,1546.8
2026-08-22,其他,其他,北京酸奶青柠杯130g*24,6,325.44
2026-08-22,其他,其他,北京酸奶酸木瓜杯130g*24,6,321.72
2026-08-22,其他,其他,北京酸奶原味杯130g*24,46,1952.24
2026-08-22,其他,其他,极致有机鲜牛奶240ML,13,449.8
2026-08-22,其他,其他,极致A2鲜奶240*20,34,1086.98
2026-08-22,其他,其他,极致A2鲜奶900*6,3,88.29
2026-08-22,其他,其他,马年礼盒,1,0
2026-08-22,其他,其他,马年礼盒保温袋,1,0
2026-08-22,其他,其他,三元草莓黑米三连杯130g*3*8,56,3076.08
2026-08-22,其他,其他,三元乐活（瓶）200mL*20,12,370.32
2026-08-22,其他,其他,三元青提芝士三连杯130g*3*8,40,2343.2
2026-08-22,其他,其他,系统自动虚拟货品,15,0
2026-08-22,其他,其他,雪凝奶皮子酸奶原味800g*12,18,1554.48
2026-08-22,其他,其他,雪凝炭烧奶皮子杯酸130g*24,12,372.72
2026-08-22,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,12,1131.84
2026-08-22,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),9,278.37
2026-08-22,其他,其他,优选鲜牛乳240ml*20,51,1603.44
2026-08-22,天猫,猫超,72℃屋型鲜牛乳(950ml*12盒),24,1302
2026-08-22,天猫,猫超,72℃鲜牛乳（瓶）900mL,6,175.98
2026-08-22,天猫,猫超,安德鲁蜂蜜,14,0
2026-08-22,天猫,猫超,北京酸奶原味杯130g*24,28,1188.32
2026-08-22,天猫,猫超,北京酸奶原味瓶200g*24,18,1023.3
2026-08-22,天猫,猫超,极致72℃低脂鲜奶240mL*20,10,340
2026-08-22,天猫,猫超,极致72℃低脂鲜奶900mL*6,6,190.8
2026-08-22,天猫,猫超,极致72℃A2鲜奶240mL*20,10,340
2026-08-22,天猫,猫超,极致72℃A2鲜奶900mL*6,6,190.8
2026-08-22,天猫,猫超,极致有机鲜牛奶 900ML,8,265.52
2026-08-22,天猫,猫超,极致A2鲜奶240*20,16,511.52
2026-08-22,天猫,猫超,极致A2鲜奶900*6,16,470.88
2026-08-22,天猫,猫超,老北京杯装酸牛奶(139g*24),120,3798
2026-08-22,天猫,猫超,轻能利乐冠—黄桃+大麦250g,80,4489.6
2026-08-22,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,32,1851.2
2026-08-22,天猫,猫超,全脂桶（1*6）,14,723.24
2026-08-22,天猫,猫超,三元乐活（瓶）200mL*20,63,1944.18
2026-08-22,天猫,猫超,三元乐活(瓶)450mL*12,18,617.22
2026-08-22,天猫,猫超,三元乐活950mL*12,112,6381.76
2026-08-22,天猫,猫超,三元晚安奶250mL*20,22,1735.36
2026-08-22,天猫,猫超,三元真的好巧200mL*20,105,8598.45
2026-08-22,天猫,猫超,三元真的好巧450mL*12,12,1244.16
2026-08-22,天猫,猫超,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),10,0
2026-08-22,天猫,猫超,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),10,0
2026-08-22,天猫,猫超,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),10,0
2026-08-22,天猫,猫超,天然桶装酸牛奶1kg,2,99.04
2026-08-22,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,15,760.5
2026-08-22,天猫,猫超,雪凝炭烧奶皮子酸奶盒装800g*12,9,848.88
2026-08-22,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),10,309.3
2026-08-22,天猫,猫超,优选鲜牛乳240ml*20,80,2515.2
2026-08-22,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),39,2115.75
2026-08-22,天猫,猫旗,72℃鲜牛乳（瓶）900mL,69,2023.77
2026-08-22,天猫,猫旗,安德鲁蜂蜜,75,0
2026-08-22,天猫,猫旗,北京酸奶草莓杯130g*24,37,1907.72
2026-08-22,天猫,猫旗,北京酸奶草莓瓶200g*24,70,5215
2026-08-22,天猫,猫旗,北京酸奶青柠杯130g*24,3,162.72
2026-08-22,天猫,猫旗,北京酸奶青柠瓶200g*24,47,3446.98
2026-08-22,天猫,猫旗,北京酸奶酸木瓜杯130g*24,90,4825.8
2026-08-22,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,83,6298.87
2026-08-22,天猫,猫旗,北京酸奶原味杯130g*24,159,6747.96
2026-08-22,天猫,猫旗,北京酸奶原味瓶200g*24,85,4832.25
2026-08-22,天猫,猫旗,大大果块桑葚+蓝莓260g*12,2,57.36
2026-08-22,天猫,猫旗,大果块草莓+黄桃260g*12,2,56.56
2026-08-22,天猫,猫旗,大果块草莓+桑葚260g*12,2,58.94
2026-08-22,天猫,猫旗,大果块黄桃+芒果260g*12,10,279.6
2026-08-22,天猫,猫旗,海报,46,0
2026-08-22,天猫,猫旗,极致72℃低脂鲜奶240mL*20,53,1802
2026-08-22,天猫,猫旗,极致72℃低脂鲜奶900mL*6,5,159
2026-08-22,天猫,猫旗,极致72℃A2鲜奶240mL*20,59,2006
2026-08-22,天猫,猫旗,极致72℃A2鲜奶900mL*6,4,127.2
2026-08-22,天猫,猫旗,极致有机鲜牛奶 900ML,44,1460.36
2026-08-22,天猫,猫旗,极致有机鲜牛奶240ML,219,7577.4
2026-08-22,天猫,猫旗,极致A2鲜奶240*20,144,4603.68
2026-08-22,天猫,猫旗,极致A2鲜奶900*6,3,88.29
2026-08-22,天猫,猫旗,简卡原味袋五连包150g*5*10,4,208.12
2026-08-22,天猫,猫旗,老北京杯装酸牛奶(139g*24),18,569.7
2026-08-22,天猫,猫旗,轻能利乐冠—黄桃+大麦250g,4,224.48
2026-08-22,天猫,猫旗,轻能利乐冠—蓝莓+大麦250g,5,289.25
2026-08-22,天猫,猫旗,全脂桶（1*6）,193,9970.38
2026-08-22,天猫,猫旗,三元草莓黑米杯酸130g*24,12,631.56
2026-08-22,天猫,猫旗,三元乐活（瓶）200mL*20,993,30643.98
2026-08-22,天猫,猫旗,三元乐活950mL*12,109,6210.82
2026-08-22,天猫,猫旗,三元青提芝士杯酸130g*24,12,675.24
2026-08-22,天猫,猫旗,三元晚安奶250mL*20,130,10254.4
2026-08-22,天猫,猫旗,三元芋你鲜活450mL*12,8,308.96
2026-08-22,天猫,猫旗,三元真的好巧200mL*20,211,17278.79
2026-08-22,天猫,猫旗,三元真的好巧450mL*12,28,2903.04
2026-08-22,天猫,猫旗,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),16,0
2026-08-22,天猫,猫旗,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),16,0
2026-08-22,天猫,猫旗,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),8,0
2026-08-22,天猫,猫旗,天然桶装酸牛奶1kg,7,346.64
2026-08-22,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,47,2382.9
2026-08-22,天猫,猫旗,雪凝奶皮子酸奶原味800g*12,4,345.44
2026-08-22,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,28,869.68
2026-08-22,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,14,1320.48
2026-08-22,天猫,猫旗,雪凝原味盒酸800g*12,3,257.97
2026-08-22,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),19,587.67
2026-08-22,天猫,猫旗,优选鲜牛乳240ml*20,670,21064.8
2026-08-22,新零售,新零售,72℃屋型鲜牛乳(950ml*12盒),12,651
2026-08-22,新零售,新零售,72℃鲜牛乳（瓶）900mL,15852,464939.16
2026-08-22,新零售,新零售,北京酸奶草莓四连杯130g*4*6,372,21315.6
2026-08-22,新零售,新零售,北京酸奶原味四连杯130g*4*6,564,26857.68
2026-08-22,新零售,新零售,大果块黄桃+芒果260g*12,672,18789.12
2026-08-22,新零售,新零售,袋装天然酸奶(180g*60),5040,263289.6
2026-08-22,新零售,新零售,盒马红颜草莓奶450mL*12,27156,1081623.48
2026-08-22,新零售,新零售,盒马蓝莓黑加仑冰奶450ml*12,14472,755293.68
2026-08-22,新零售,新零售,盒马日日鲜星期六950ml,13308,60152.16
2026-08-22,新零售,新零售,盒马日日鲜A2星期六250mL*20,7680,0
2026-08-22,新零售,新零售,盒马有机高钙4.0鲜奶240ml*4*5,49920,0
2026-08-22,新零售,新零售,盒马有机桶鲜1.5L*6,11664,636621.12
2026-08-22,新零售,新零售,极致有机鲜牛奶 900ML,5232,173650.08
2026-08-22,新零售,新零售,极致有机鲜牛奶240ML,7220,249812
2026-08-22,新零售,新零售,极致A2鲜奶240*20,800,25576
2026-08-22,新零售,新零售,极致A2鲜奶900*6,1092,32137.56
2026-08-22,新零售,新零售,简卡原味八连杯100g*8*12,2460,167550.6
2026-08-22,新零售,新零售,简卡原味袋五连包150g*5*10,820,42664.6
2026-08-22,新零售,新零售,老北京杯装酸牛奶(139g*24),960,30384
2026-08-22,新零售,新零售,全脂酸牛奶原味(100g*8),156,728.52
2026-08-22,新零售,新零售,全脂桶（1*6）,3354,173267.64
2026-08-22,新零售,新零售,特品纯鲜牛奶(1*60),26460,1595802.6
2026-08-22,新零售,新零售,天然桶装酸牛奶(1*6),2958,163754.88
2026-08-22,新零售,新零售,脱脂桶（1*6）,90,4654.8
2026-08-22,新零售,新零售,小康（1*12）,6180,104194.8
2026-08-22,新零售,新零售,小象有机鲜牛奶950mL*12,10428,678028.56
2026-08-22,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2702,145394.62
2026-08-22,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,1904,96532.8
2026-08-22,新零售,新零售,益菌多无蔗糖（125g*8*12）,756,68599.44
2026-08-22,新零售,新零售,益菌多原味（125g*8*12）,1608,135072
2026-08-22,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5280,163310.4
2026-08-22,新零售,新零售,中脱（1*12）,1980,60528.6
2026-08-23,抖音,抖音,72℃鲜牛乳（瓶）900mL,3,87.99
2026-08-23,抖音,抖音,北京酸奶草莓杯130g*24,176,9074.56
2026-08-23,抖音,抖音,北京酸奶草莓瓶200g*24,20,1490
2026-08-23,抖音,抖音,北京酸奶青柠杯130g*24,100,5424
2026-08-23,抖音,抖音,北京酸奶青柠瓶200g*24,22,1613.48
2026-08-23,抖音,抖音,北京酸奶酸木瓜杯130g*24,112,6005.44
2026-08-23,抖音,抖音,北京酸奶酸木瓜瓶200g*24,12,910.68
2026-08-23,抖音,抖音,北京酸奶原味杯130g*24,568,24105.92
2026-08-23,抖音,抖音,北京酸奶原味瓶200g*24,49,2785.65
2026-08-23,抖音,抖音,冰箱贴,2,0
2026-08-23,抖音,抖音,丁禹兮礼盒--2.0(抖音）,9,0
2026-08-23,抖音,抖音,海报,56,0
2026-08-23,抖音,抖音,极致72℃A2鲜奶240mL*20,27,918
2026-08-23,抖音,抖音,极致有机鲜牛奶 900ML,69,2290.11
2026-08-23,抖音,抖音,极致有机鲜牛奶240ML,101,3494.6
2026-08-23,抖音,抖音,极致A2鲜奶240*20,238,7608.86
2026-08-23,抖音,抖音,极致A2鲜奶900*6,27,794.61
2026-08-23,抖音,抖音,老北京杯装酸牛奶(139g*24),48,1519.2
2026-08-23,抖音,抖音,镭射卡,154,0
2026-08-23,抖音,抖音,轻能利乐冠—黄桃+大麦250g,26,1459.12
2026-08-23,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,20,1157
2026-08-23,抖音,抖音,三元草莓黑米杯酸130g*24,82,4315.66
2026-08-23,抖音,抖音,三元乐活（瓶）200mL*20,179,5523.94
2026-08-23,抖音,抖音,三元乐活(瓶)450mL*12,8,274.32
2026-08-23,抖音,抖音,三元晚安奶250mL*20,40,3155.2
2026-08-23,抖音,抖音,三元芋你鲜活200mL*20,298,10090.28
2026-08-23,抖音,抖音,三元真的好巧200mL*20,374,30626.86
2026-08-23,抖音,抖音,三元真的好巧450mL*12,15,1555.2
2026-08-23,抖音,抖音,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),193,0
2026-08-23,抖音,抖音,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),192,0
2026-08-23,抖音,抖音,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),146,0
2026-08-23,抖音,抖音,雪凝奶皮子酸奶原味800g*12,541,46720.76
2026-08-23,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,348,10808.88
2026-08-23,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,1078,101676.96
2026-08-23,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),245,7577.85
2026-08-23,抖音,抖音,优选鲜牛乳240ml*20,286,8991.84
2026-08-23,抖音,抖音,语音包2.0,69,0
2026-08-23,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),312,16926
2026-08-23,京东,京东自营,72℃鲜牛乳（瓶）900mL,432,12670.56
2026-08-23,京东,京东自营,北京酸奶草莓杯130g*24,96,4949.76
2026-08-23,京东,京东自营,北京酸奶青柠杯130g*24,72,3905.28
2026-08-23,京东,京东自营,北京酸奶酸木瓜杯130g*24,72,3860.64
2026-08-23,京东,京东自营,北京酸奶原味杯130g*24,96,4074.24
2026-08-23,京东,京东自营,北京酸奶原味四连杯130g*4*6,18,857.16
2026-08-23,京东,京东自营,袋装天然酸奶(180g*60),600,31344
2026-08-23,京东,京东自营,极致72℃低脂鲜奶240mL*20,120,4080
2026-08-23,京东,京东自营,极致72℃低脂鲜奶900mL*6,24,763.2
2026-08-23,京东,京东自营,极致72℃A2鲜奶240mL*20,120,4080
2026-08-23,京东,京东自营,极致72℃A2鲜奶900mL*6,42,1335.6
2026-08-23,京东,京东自营,极致有机鲜牛奶 900ML,2352,78062.88
2026-08-23,京东,京东自营,极致有机鲜牛奶240ML,580,20068
2026-08-23,京东,京东自营,极致A2鲜奶240*20,40,1278.8
2026-08-23,京东,京东自营,极致A2鲜奶900*6,732,21542.76
2026-08-23,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,42,413.28
2026-08-23,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,36,365.4
2026-08-23,京东,京东自营,全脂桶（1*6）,420,21697.2
2026-08-23,京东,京东自营,三元老北京酸牛奶（139g*8*4）,40,2023.2
2026-08-23,京东,京东自营,三元乐活（瓶）200mL*20,40,1234.4
2026-08-23,京东,京东自营,三元乐活950mL*12,96,5470.08
2026-08-23,京东,京东自营,三元芋你鲜活450mL*12,120,4634.4
2026-08-23,京东,京东自营,三元真的好巧200mL*20,60,4913.4
2026-08-23,京东,京东自营,天然桶装酸牛奶(1*6),240,13286.4
2026-08-23,京东,京东自营,脱脂桶（1*6）,168,8688.96
2026-08-23,京东,京东自营,小康（1*12）,720,12139.2
2026-08-23,京东,京东自营,雪凝原味盒酸800g*12,36,3095.64
2026-08-23,京东,京东自营,优选鲜牛乳240ml*20,1800,56592
2026-08-23,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),114,6184.5
2026-08-23,京东,京东POP,72℃鲜牛乳（瓶）900mL,30,879.9
2026-08-23,京东,京东POP,安德鲁蜂蜜,59,0
2026-08-23,京东,京东POP,北京酸奶草莓杯130g*24,6,309.36
2026-08-23,京东,京东POP,北京酸奶草莓瓶200g*24,7,521.5
2026-08-23,京东,京东POP,北京酸奶原味杯130g*24,118,5007.92
2026-08-23,京东,京东POP,北京酸奶原味瓶200g*24,74,4206.9
2026-08-23,京东,京东POP,冰箱贴套装,38,0
2026-08-23,京东,京东POP,大果块草莓+黄桃260g*12,6,169.68
2026-08-23,京东,京东POP,极致72℃低脂鲜奶900mL*6,2,63.6
2026-08-23,京东,京东POP,极致有机鲜牛奶 900ML,86,2854.34
2026-08-23,京东,京东POP,极致有机鲜牛奶240ML,237,8200.2
2026-08-23,京东,京东POP,极致A2鲜奶240*20,200,6394
2026-08-23,京东,京东POP,极致A2鲜奶900*6,30,882.9
2026-08-23,京东,京东POP,老北京杯装酸牛奶(139g*24),32,1012.8
2026-08-23,京东,京东POP,轻能利乐冠—黄桃+大麦250g,36,2020.32
2026-08-23,京东,京东POP,轻能利乐冠—蓝莓+大麦250g,28,1619.8
2026-08-23,京东,京东POP,全脂桶（1*6）,8,413.28
2026-08-23,京东,京东POP,三元166风味发酵乳182g*30,30,1967.1
2026-08-23,京东,京东POP,三元草莓黑米杯酸130g*24,9,473.67
2026-08-23,京东,京东POP,三元乐活（瓶）200mL*20,60,1851.6
2026-08-23,京东,京东POP,三元乐活(瓶)450mL*12,24,822.96
2026-08-23,京东,京东POP,三元乐活950mL*12,8,455.84
2026-08-23,京东,京东POP,三元青提芝士杯酸130g*24,15,844.05
2026-08-23,京东,京东POP,三元芋你鲜活200mL*20,10,338.6
2026-08-23,京东,京东POP,三元真的好巧200mL*20,162,13266.18
2026-08-23,京东,京东POP,三元真的好巧450mL*12,40,4147.2
2026-08-23,京东,京东POP,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),5,0
2026-08-23,京东,京东POP,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),13,0
2026-08-23,京东,京东POP,天然桶装酸牛奶1kg,95,4704.4
2026-08-23,京东,京东POP,雪凝茯苓杯装酸奶150g*4*14,50,2535
2026-08-23,京东,京东POP,雪凝原味盒酸800g*12,2,171.98
2026-08-23,京东,京东POP,优选瓶装鲜牛乳(450ml*12瓶),18,556.74
2026-08-23,京东,京东POP,优选鲜牛乳240ml*20,848,26661.12
2026-08-23,拼多多,拼多多,100g原味酸奶,24,1488
2026-08-23,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),63,1965.6
2026-08-23,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),315,17088.75
2026-08-23,拼多多,拼多多,72℃鲜牛乳（瓶）900mL,400,11732
2026-08-23,拼多多,拼多多,北京酸奶酸木瓜杯130g*24,8,428.96
2026-08-23,拼多多,拼多多,北京酸奶原味杯130g*24,20,848.8
2026-08-23,拼多多,拼多多,北京酸奶原味瓶200g*24,100,5685
2026-08-23,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,60,1720.8
2026-08-23,拼多多,拼多多,大果块草莓+黄桃260g*12,28,791.84
2026-08-23,拼多多,拼多多,大果块草莓+桑葚260g*12,64,1886.08
2026-08-23,拼多多,拼多多,大果块黄桃+芒果260g*12,76,2124.96
2026-08-23,拼多多,拼多多,蜂蜜,10,0
2026-08-23,拼多多,拼多多,极致72℃A2鲜奶240mL*20,5,170
2026-08-23,拼多多,拼多多,极致有机鲜牛奶 900ML,169,5609.11
2026-08-23,拼多多,拼多多,极致有机鲜牛奶240ML,121,4186.6
2026-08-23,拼多多,拼多多,极致A2鲜奶240*20,124,3964.28
2026-08-23,拼多多,拼多多,极致A2鲜奶900*6,47,1383.21
2026-08-23,拼多多,拼多多,三元乐活（瓶）200mL*20,12,370.32
2026-08-23,拼多多,拼多多,三元乐活(瓶)450mL*12,630,21602.7
2026-08-23,拼多多,拼多多,三元乐活950mL*12,20,1139.6
2026-08-23,拼多多,拼多多,三元乐活有机牛乳200mL*20,24,1000.56
2026-08-23,拼多多,拼多多,三元青提芝士杯酸130g*24,3,168.81
2026-08-23,拼多多,拼多多,三元晚安奶250mL*20,218,17195.84
2026-08-23,拼多多,拼多多,三元芋你鲜活450mL*12,71,2742.02
2026-08-23,拼多多,拼多多,三元原味奶皮子酸奶杯装(130g*24),10,0
2026-08-23,拼多多,拼多多,三元真的好巧200mL*20,74,6059.86
2026-08-23,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,161,8162.7
2026-08-23,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,356,30744.16
2026-08-23,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,412,12796.72
2026-08-23,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,1030,97149.6
2026-08-23,拼多多,拼多多,雪凝原味盒酸800g*12,77,6621.23
2026-08-23,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),491,15186.63
2026-08-23,拼多多,拼多多,优选鲜牛乳240ml*20,468,14713.92
2026-08-23,其他,其他,72℃鲜牛乳（瓶）900mL,2,58.66
2026-08-23,其他,其他,北京酸奶草莓杯130g*24,18,928.08
2026-08-23,其他,其他,北京酸奶青柠杯130g*24,24,1301.76
2026-08-23,其他,其他,北京酸奶酸木瓜杯130g*24,12,643.44
2026-08-23,其他,其他,北京酸奶原味杯130g*24,12,509.28
2026-08-23,其他,其他,极致有机鲜牛奶 900ML,4,132.76
2026-08-23,其他,其他,极致有机鲜牛奶240ML,56,1937.6
2026-08-23,其他,其他,极致A2鲜奶240*20,52,1662.44
2026-08-23,其他,其他,极致A2鲜奶900*6,4,117.72
2026-08-23,其他,其他,马年礼盒,2,0
2026-08-23,其他,其他,马年礼盒保温袋,2,0
2026-08-23,其他,其他,轻能利乐冠—黄桃+大麦250g,162,9091.44
2026-08-23,其他,其他,轻能利乐冠—蓝莓+大麦250g,162,9371.7
2026-08-23,其他,其他,三元166风味发酵乳182g*30,12,786.84
2026-08-23,其他,其他,三元草莓黑米三连杯130g*3*8,24,1318.32
2026-08-23,其他,其他,三元乐活（瓶）200mL*20,22,678.92
2026-08-23,其他,其他,三元青提芝士三连杯130g*3*8,16,937.28
2026-08-23,其他,其他,系统自动虚拟货品,28,0
2026-08-23,其他,其他,雪凝奶皮子酸奶原味800g*12,2,172.72
2026-08-23,其他,其他,雪凝炭烧奶皮子杯酸130g*24,8,248.48
2026-08-23,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,23,2169.36
2026-08-23,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),6,185.58
2026-08-23,其他,其他,优选鲜牛乳240ml*20,32,1006.08
2026-08-23,天猫,猫超,72℃屋型鲜牛乳(950ml*12盒),16,868
2026-08-23,天猫,猫超,72℃鲜牛乳（瓶）900mL,6,175.98
2026-08-23,天猫,猫超,安德鲁蜂蜜,19,0
2026-08-23,天猫,猫超,北京酸奶青柠杯130g*24,6,325.44
2026-08-23,天猫,猫超,北京酸奶原味杯130g*24,38,1612.72
2026-08-23,天猫,猫超,大大果块桑葚+蓝莓260g*12,8,229.44
2026-08-23,天猫,猫超,极致有机鲜牛奶 900ML,12,398.28
2026-08-23,天猫,猫超,极致有机鲜牛奶240ML,46,1591.6
2026-08-23,天猫,猫超,极致A2鲜奶240*20,32,1023.04
2026-08-23,天猫,猫超,极致A2鲜奶900*6,2,58.86
2026-08-23,天猫,猫超,老北京杯装酸牛奶(139g*24),144,4557.6
2026-08-23,天猫,猫超,轻能利乐冠—黄桃+大麦250g,48,2693.76
2026-08-23,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,40,2314
2026-08-23,天猫,猫超,全脂桶（1*6）,14,723.24
2026-08-23,天猫,猫超,三元草莓黑米杯酸130g*24,9,473.67
2026-08-23,天猫,猫超,三元乐活（瓶）200mL*20,83,2561.38
2026-08-23,天猫,猫超,三元乐活(瓶)450mL*12,12,411.48
2026-08-23,天猫,猫超,三元乐活950mL*12,84,4786.32
2026-08-23,天猫,猫超,三元青提芝士杯酸130g*24,27,1519.29
2026-08-23,天猫,猫超,三元真的好巧200mL*20,50,4094.5
2026-08-23,天猫,猫超,三元真的好巧450mL*12,6,622.08
2026-08-23,天猫,猫超,天然桶装酸牛奶1kg,4,198.08
2026-08-23,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,12,608.4
2026-08-23,天猫,猫超,雪凝炭烧奶皮子酸奶盒装800g*12,7,660.24
2026-08-23,天猫,猫超,雪凝原味盒酸800g*12,11,945.89
2026-08-23,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),14,433.02
2026-08-23,天猫,猫超,优选鲜牛乳240ml*20,124,3898.56
2026-08-23,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),24,1302
2026-08-23,天猫,猫旗,72℃鲜牛乳（瓶）900mL,92,2698.36
2026-08-23,天猫,猫旗,安德鲁蜂蜜,96,0
2026-08-23,天猫,猫旗,北京酸奶草莓杯130g*24,32,1649.92
2026-08-23,天猫,猫旗,北京酸奶草莓瓶200g*24,8,596
2026-08-23,天猫,猫旗,北京酸奶青柠杯130g*24,6,325.44
2026-08-23,天猫,猫旗,北京酸奶青柠瓶200g*24,2,146.68
2026-08-23,天猫,猫旗,北京酸奶酸木瓜杯130g*24,45,2412.9
2026-08-23,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,19,1441.91
2026-08-23,天猫,猫旗,北京酸奶原味杯130g*24,200,8488
2026-08-23,天猫,猫旗,北京酸奶原味瓶200g*24,105,5969.25
2026-08-23,天猫,猫旗,大大果块桑葚+蓝莓260g*12,2,57.36
2026-08-23,天猫,猫旗,大果块草莓+黄桃260g*12,2,56.56
2026-08-23,天猫,猫旗,大果块草莓+桑葚260g*12,2,58.94
2026-08-23,天猫,猫旗,大果块黄桃+芒果260g*12,2,55.92
2026-08-23,天猫,猫旗,海报,33,0
2026-08-23,天猫,猫旗,极致72℃低脂鲜奶240mL*20,3,102
2026-08-23,天猫,猫旗,极致72℃A2鲜奶240mL*20,9,306
2026-08-23,天猫,猫旗,极致有机鲜牛奶 900ML,104,3451.76
2026-08-23,天猫,猫旗,极致有机鲜牛奶240ML,217,7508.2
2026-08-23,天猫,猫旗,极致A2鲜奶240*20,176,5626.72
2026-08-23,天猫,猫旗,极致A2鲜奶900*6,18,529.74
2026-08-23,天猫,猫旗,老北京杯装酸牛奶(139g*24),18,569.7
2026-08-23,天猫,猫旗,轻能利乐冠—黄桃+大麦250g,6,336.72
2026-08-23,天猫,猫旗,轻能利乐冠—蓝莓+大麦250g,6,347.1
2026-08-23,天猫,猫旗,全脂桶（1*6）,52,2686.32
2026-08-23,天猫,猫旗,三元草莓黑米杯酸130g*24,8,421.04
2026-08-23,天猫,猫旗,三元乐活（瓶）200mL*20,656,20244.16
2026-08-23,天猫,猫旗,三元乐活(瓶)450mL*12,12,411.48
2026-08-23,天猫,猫旗,三元乐活950mL*12,41,2336.18
2026-08-23,天猫,猫旗,三元青提芝士杯酸130g*24,8,450.16
2026-08-23,天猫,猫旗,三元晚安奶250mL*20,8,631.04
2026-08-23,天猫,猫旗,三元芋你鲜活200mL*20,10,338.6
2026-08-23,天猫,猫旗,三元真的好巧200mL*20,235,19244.15
2026-08-23,天猫,猫旗,三元真的好巧450mL*12,7,725.76
2026-08-23,天猫,猫旗,天然桶装酸牛奶1kg,2,99.04
